restaurant_id,restaurant_name,rating,review_count,longitude,latitude,postalCode,platform,restaurant_id_platform_unique,standardized_city
bd8f0e49-2fbb-51dc-b7c2-5c280013e566,Carrefour Express - Sint-Pieters Leeuw,4.3,81,4.28818,50.80187,1600,ubereats,ubereats_bd8f0e49-2fbb-51dc-b7c2-5c280013e566,Sint-Pieters-Leeuw
e6bdbdc9-5c8b-5593-969e-4135aa9a85fa,NightDayShop,,0,4.36804,51.18586,2660,ubereats,ubereats_e6bdbdc9-5c8b-5593-969e-4135aa9a85fa,Hoboken
c7b83260-661c-4a96-a066-df4242dc0b41,Frites Atelier by Sergio Herman - Antwerpen,4.7,29,4.4044179,51.21669,2000,ubereats,ubereats_c7b83260-661c-4a96-a066-df4242dc0b41,Antwerpen
7c9fc7df-1208-4a4b-a13b-8699d071159a,Arigato Sushi,,0,3.28872,51.34704,8300,ubereats,ubereats_7c9fc7df-1208-4a4b-a13b-8699d071159a,Westkapelle
c492926d-8505-4299-9f56-b64b69f98313,Amorino - Antwerpen,,0,4.39954,51.22055,2000,ubereats,ubereats_c492926d-8505-4299-9f56-b64b69f98313,Antwerpen
14a9d7b0-944b-4d89-b0a6-e8735dd0ef80,Da vinci,,0,4.41911,51.21787,2018,ubereats,ubereats_14a9d7b0-944b-4d89-b0a6-e8735dd0ef80,Antwerpen
cd55f2e4-92cd-5aa4-b479-a51bb0c59049,Wing Sing,,0,4.44877,51.25069,2170,ubereats,ubereats_cd55f2e4-92cd-5aa4-b479-a51bb0c59049,Merksem
580c011a-8a45-44d2-aa1a-128545b607c6,Elsie's Ethiopisch  en  Eritrees eethuis,,0,4.389811,51.208153,2000,ubereats,ubereats_580c011a-8a45-44d2-aa1a-128545b607c6,Antwerpen
809de055-313d-4d58-a986-21a4987cb868,Oishi Sushi & Grill,,0,4.1458421,51.1718354,9100,ubereats,ubereats_809de055-313d-4d58-a986-21a4987cb868,Sint-Niklaas
a0b1ebec-acc0-4f5b-943e-8e4023526467,Grand Basha Brugge,,0,3.20787,51.22202,8000,ubereats,ubereats_a0b1ebec-acc0-4f5b-943e-8e4023526467,Koolkerke
f3277d12-a6c8-4795-8332-40c3b4ab74e1,Adam,,0,4.388058221636701,50.89522727249635,1120,ubereats,ubereats_f3277d12-a6c8-4795-8332-40c3b4ab74e1,Neder-Over-Heembeek
97e297a6-4fac-4ff6-801f-6095cd107c74,Pinza Queen Docks Bruxsel,,0,4.37373,50.88019,1000,ubereats,ubereats_97e297a6-4fac-4ff6-801f-6095cd107c74,Bruxelles
d20c4a21-ecec-4f95-ac55-f43aa8db651e,La Parenthese,4.1,35,4.3205671,50.8679793,1083,ubereats,ubereats_d20c4a21-ecec-4f95-ac55-f43aa8db651e,Ganshoren
6d6ab5a2-0aac-5a36-80fa-b43b2dad4260,Roll&bowl Deurne,4.2,19,4.47961,51.22803,2100,ubereats,ubereats_6d6ab5a2-0aac-5a36-80fa-b43b2dad4260,Deurne
0d84e07b-e48f-56f2-85f4-e58a13826cf5,Factory Bun's,,0,4.32562,50.87228,1090,ubereats,ubereats_0d84e07b-e48f-56f2-85f4-e58a13826cf5,Jette
e00dffa2-599a-5ec9-a90e-11db835eadd9,WingsStreet - Anderlecht,3.9,19,4.30659,50.83588,1070,ubereats,ubereats_e00dffa2-599a-5ec9-a90e-11db835eadd9,Anderlecht
1b703638-b75b-4720-9b47-d94733523ea0,La Feuille de Menthe,3.9,31,4.4313422,50.8376308,1150,ubereats,ubereats_1b703638-b75b-4720-9b47-d94733523ea0,Woluwe-Saint-Pierre
07e88211-5196-48f3-a7ab-586724e092c3,Azzurro Pizza,4.6,43,4.2952517,50.8662109,1082,ubereats,ubereats_07e88211-5196-48f3-a7ab-586724e092c3,Berchem-Sainte-Agathe
6cb08982-e948-4b67-a4a8-04c9101a8a4d,The Noodle Bar - Oostende,,0,2.91637,51.23255,8400,ubereats,ubereats_6cb08982-e948-4b67-a4a8-04c9101a8a4d,Zandvoorde
35a1e316-61a7-5780-b227-a6570ceb9af3,Chick & Cheez - Docks,2.4,20,4.37373,50.88019,1000,ubereats,ubereats_35a1e316-61a7-5780-b227-a6570ceb9af3,Bruxelles
b8ab81b8-d74c-4be9-8bac-3ea32f9c6080,Little Italy,,0,4.42508,51.23185,2060,ubereats,ubereats_b8ab81b8-d74c-4be9-8bac-3ea32f9c6080,Antwerpen
0c595e81-4171-41cb-b756-64da92299305,Traiteur Sam,,0,4.082550736309252,50.913256735412574,9320,ubereats,ubereats_0c595e81-4171-41cb-b756-64da92299305,Nieuwerkerken
0d553736-d191-4a5f-ab6b-6e825840653d,Bbq hema ,4.2,54,4.43288,51.22176,2060,ubereats,ubereats_0d553736-d191-4a5f-ab6b-6e825840653d,Antwerpen
c4f86ac0-6455-4a7b-aacd-dc92fca97744,Pizza Dough,,0,3.72087,51.05352,9000,ubereats,ubereats_c4f86ac0-6455-4a7b-aacd-dc92fca97744,Gent
b0ba27ca-bb2e-455d-b834-b7b4e8ddb898,Basic Italian II - Walpoortstraat,,0,3.7267752,51.049355,9000,ubereats,ubereats_b0ba27ca-bb2e-455d-b834-b7b4e8ddb898,Gent
d4931674-812b-4d18-b2ac-2e1f8e8de227,Turkish Kebap,4.6,31,4.40961668423113,50.87785521725503,1140,ubereats,ubereats_d4931674-812b-4d18-b2ac-2e1f8e8de227,Evere
9da17b82-5dec-5a8c-8b64-df46221fa9dc,Pamukkale II - Burgers en Snacks,,0,4.21261,51.12676,9140,ubereats,ubereats_9da17b82-5dec-5a8c-8b64-df46221fa9dc,Tielrode
ea50d351-e96f-4a4a-9709-8dc18376c68a,Ben's Brasschaat,,0,4.48456,51.28547,2930,ubereats,ubereats_ea50d351-e96f-4a4a-9709-8dc18376c68a,Brasschaat
2502b140-107d-4caf-9d54-01859974a7c4,Lebnan ,4.6,22,4.4819386,50.793511,3090,ubereats,ubereats_2502b140-107d-4caf-9d54-01859974a7c4,Overijse
e2c82cb3-b584-556a-91a0-a40801d54a2c,Akl-eet Lina,,0,4.464585,51.24353704745794,2900,ubereats,ubereats_e2c82cb3-b584-556a-91a0-a40801d54a2c,Schoten
67d578a7-72ed-4659-9bc2-2fdbf27752dc,Pizza Aurelia Restaurant,,0,3.7306285,51.0713194,9000,ubereats,ubereats_67d578a7-72ed-4659-9bc2-2fdbf27752dc,Gent
0940cb0e-65c7-581d-be91-e5b57ac9312a,Carrefour Express - Jette Brugmann,4.1,45,4.33361,50.88553,1090,ubereats,ubereats_0940cb0e-65c7-581d-be91-e5b57ac9312a,Jette
0233cf60-1415-4b8f-85a6-28473d335284,Fatayer Sweets,,0,4.70901,50.88101,3000,ubereats,ubereats_0233cf60-1415-4b8f-85a6-28473d335284,Leuven
0a6809c6-4539-4498-8f08-4c058680c15f,Delice Gent ,,0,3.7144001,51.0444285,9000,ubereats,ubereats_0a6809c6-4539-4498-8f08-4c058680c15f,Gent
f23eda80-7ac8-47bf-b590-d59336a8dace,Campus & Fratelli,3.3,19,4.4074559,51.2250618,2060,ubereats,ubereats_f23eda80-7ac8-47bf-b590-d59336a8dace,Antwerpen
8cf728b4-bfda-5e3c-9650-c955f8216504,Epicuro,4.3,41,4.33468,50.80253,1180,ubereats,ubereats_8cf728b4-bfda-5e3c-9650-c955f8216504,Uccle
4e303591-1262-414a-91bb-5228befa51d7,Im Lamai - THAI Take Away,,0,4.48693,51.25007,2900,ubereats,ubereats_4e303591-1262-414a-91bb-5228befa51d7,Schoten
0ac6094b-5a01-426f-9dbd-20e2668ab573,Diamond Pizza Merksem,4.6,18,4.44201,51.24322,2170,ubereats,ubereats_0ac6094b-5a01-426f-9dbd-20e2668ab573,Merksem
945c8305-4f83-428b-a4d8-8244d0be323f,Curry Palace & Tandoori,,0,3.2290852,51.20953,8000,ubereats,ubereats_945c8305-4f83-428b-a4d8-8244d0be323f,Koolkerke
c1f5b62a-a803-40a3-9303-c4156c9ae1cb,Be Burger - Wemmel,4.0,52,4.3115564,50.8956239,1780,ubereats,ubereats_c1f5b62a-a803-40a3-9303-c4156c9ae1cb,Wemmel
3a839244-2e1f-4524-9981-6071c89cc481,Lotus,,0,4.4576193,50.8647114,1950,ubereats,ubereats_3a839244-2e1f-4524-9981-6071c89cc481,Kraainem
ce3588bd-144d-4d21-8bb0-3dc4c91c0624,Bob's Pizza,3.9,54,4.3357843,50.8438038,1070,ubereats,ubereats_ce3588bd-144d-4d21-8bb0-3dc4c91c0624,Anderlecht
01fe3d19-f3e5-41b3-9a9c-a3d74c6f47a4,Pizza@Home - Sint-Niklaas,,0,4.14306,51.1648,9100,ubereats,ubereats_01fe3d19-f3e5-41b3-9a9c-a3d74c6f47a4,Sint-Niklaas
801c4e73-330f-567e-bf9b-48052dab2e0a,JACK's CHICKEN SHACK,,0,4.39684,51.2109,2000,ubereats,ubereats_801c4e73-330f-567e-bf9b-48052dab2e0a,Antwerpen
b0f5a354-f7fa-4724-9599-61a9f9a7b09d,McDonald's - Merksem,4.2,0,4.4291263,51.2444577,2170,ubereats,ubereats_b0f5a354-f7fa-4724-9599-61a9f9a7b09d,Merksem
0c80a3cf-170b-4639-86a5-33d622f852ee,La Monte Carlo,4.2,46,4.4064993,51.2309394,2000,ubereats,ubereats_0c80a3cf-170b-4639-86a5-33d622f852ee,Antwerpen
82806fe5-1ff2-4519-83b0-8542796f4983,Beiruti,4.0,37,3.7225918,51.0521584,9000,ubereats,ubereats_82806fe5-1ff2-4519-83b0-8542796f4983,Gent
e69c82dd-69e0-4dcf-8c0a-1040e0996f78,Royal Donuts - Genk,,0,5.50034,50.96514,3600,ubereats,ubereats_e69c82dd-69e0-4dcf-8c0a-1040e0996f78,Genk
2ad3b859-bc3d-496c-b009-6ace9b365a70,Bombastique,,0,4.52847,51.26069,2900,ubereats,ubereats_2ad3b859-bc3d-496c-b009-6ace9b365a70,Schoten
81ad5e79-420c-4ce7-81d5-3ba0f5725bb0,Pizza Hut - Mechelen,3.5,32,4.47336,51.0219694,2800,ubereats,ubereats_81ad5e79-420c-4ce7-81d5-3ba0f5725bb0,Walem
3cec1343-ee57-4213-b4a8-3ac1cc09a3cd,Bom Dia by Agua na boca,,0,4.40254,51.22182,2000,ubereats,ubereats_3cec1343-ee57-4213-b4a8-3ac1cc09a3cd,Antwerpen
8b9b587e-1f22-4c3d-a8cc-8e0d2e73c7a6,Pitta Melissa,,0,3.7405629,51.037178,9050,ubereats,ubereats_8b9b587e-1f22-4c3d-a8cc-8e0d2e73c7a6,Ledeberg
95fe271e-c3c4-5c65-bdd3-082324f54274,Great Market - Boucherie,4.9,28,4.40126,50.85548,1030,ubereats,ubereats_95fe271e-c3c4-5c65-bdd3-082324f54274,Schaerbeek
4074827c-99f9-4a55-b14c-841d409002e3,Kate's Kitchen,,0,3.71791,51.06287,9000,ubereats,ubereats_4074827c-99f9-4a55-b14c-841d409002e3,Gent
1286a211-cc8a-5bc7-9cd9-0e0ca27d5434,Donki - Ghent,,0,3.72226,51.046,9000,ubereats,ubereats_1286a211-cc8a-5bc7-9cd9-0e0ca27d5434,Gent
183f7bef-2af3-51a8-9086-f61360a49e36,Ottoman Pizza,,0,3.69323,51.0611,9000,ubereats,ubereats_183f7bef-2af3-51a8-9086-f61360a49e36,Gent
b8607ac4-5eb7-4758-b2fa-60d1e0ac91f8,Sushi Aalst,4.6,18,4.0540668,50.9421091,9300,ubereats,ubereats_b8607ac4-5eb7-4758-b2fa-60d1e0ac91f8,Aalst
f8bcbb76-a442-4452-9904-4637b98ba7ee,Snack Pauze,,0,3.72773,51.04792,9000,ubereats,ubereats_f8bcbb76-a442-4452-9904-4637b98ba7ee,Gent
085dc157-3106-49fe-b6ff-a88f7b7e4a98,Friturist,,0,4.44474,51.19518,2600,ubereats,ubereats_085dc157-3106-49fe-b6ff-a88f7b7e4a98,Berchem
21552170-89df-4b68-b08c-b4dfc0469ecc,Couscous Factory - Saint Job,,0,4.37203,50.79563,1180,ubereats,ubereats_21552170-89df-4b68-b08c-b4dfc0469ecc,Uccle
de8f613c-45f1-436f-becd-258a8812270e,Tito fresh pasta,4.3,45,4.39708,51.21071,2000,ubereats,ubereats_de8f613c-45f1-436f-becd-258a8812270e,Antwerpen
664ef302-0133-4cba-9c45-89c5ac567156,Sushi Paradise,4.4,13,3.7266194,51.057028,9000,ubereats,ubereats_664ef302-0133-4cba-9c45-89c5ac567156,Gent
9181d6d5-7db9-59e1-b56e-c7ef2cbab2cc,Wok Style Original,4.3,55,4.31418,50.68814,1440,ubereats,ubereats_9181d6d5-7db9-59e1-b56e-c7ef2cbab2cc,Wauthier-Braine
3d49d303-62c5-45c9-9cf6-9b5b4c1e64c0,Riobar ,,0,4.43002,50.93365,1800,ubereats,ubereats_3d49d303-62c5-45c9-9cf6-9b5b4c1e64c0,Vilvoorde
6daa3d3b-c99c-475a-82eb-30f68ec05be7,Sushifuki,4.0,30,4.03546,50.94313,9300,ubereats,ubereats_6daa3d3b-c99c-475a-82eb-30f68ec05be7,Aalst
6ccc5f13-7fbe-4c0b-af15-2036b6f3ca44,Pitta House,,0,3.26488,50.82531,8500,ubereats,ubereats_6ccc5f13-7fbe-4c0b-af15-2036b6f3ca44,Kortrijk
af6371e3-b6ad-5c5d-87ad-f23ff99e040c,Ã–z Ahi,,0,4.37771,51.19,2020,ubereats,ubereats_af6371e3-b6ad-5c5d-87ad-f23ff99e040c,Antwerpen
c5fcdabc-2465-4bf8-9eb6-ab980a1d1b7d,Be Burger - Stockel,4.4,0,4.464156,50.83971,1150,ubereats,ubereats_c5fcdabc-2465-4bf8-9eb6-ab980a1d1b7d,Woluwe-Saint-Pierre
bd382d2e-ec76-4b38-b49d-8f619e1695a2,Olli's Burgers Bar,,0,4.25716,50.83672,1700,ubereats,ubereats_bd382d2e-ec76-4b38-b49d-8f619e1695a2,Sint-Ulriks-Kapelle
1ebe9a21-cd58-455c-9542-55f0144dd019,Open Wok,4.1,11,3.748823292553425,51.05948779203708,9040,ubereats,ubereats_1ebe9a21-cd58-455c-9542-55f0144dd019,Sint-Amandsberg
a8018baf-4320-4c4a-a37f-fa5f4fe5d36b,Pho Sure,4.6,10,2.91031,51.22518,8400,ubereats,ubereats_a8018baf-4320-4c4a-a37f-fa5f4fe5d36b,Zandvoorde
e6912819-7e9d-4ec6-b031-24e138082ea4,Mission Masalaâ€™s Curry Club - Antwerpen,4.7,0,4.3946154,51.1996273,2018,ubereats,ubereats_e6912819-7e9d-4ec6-b031-24e138082ea4,Antwerpen
427313f8-e4b7-4a87-8672-5c12b0635ca8,Frituur De Ring,,0,4.71387,50.87381,3000,ubereats,ubereats_427313f8-e4b7-4a87-8672-5c12b0635ca8,Leuven
ace998d1-5c10-5833-8498-6dbe1ff05ddd,YokubÅ - Maaltijdboxen ,,0,3.7127197533845897,51.040814805466354,9000,ubereats,ubereats_ace998d1-5c10-5833-8498-6dbe1ff05ddd,Gent
87fe2144-b02b-4cfe-ab22-49a45df2598f,Little Valley,,0,4.43508,50.84078,1200,ubereats,ubereats_87fe2144-b02b-4cfe-ab22-49a45df2598f,Woluwe-Saint-Lambert
ee19b71f-a969-52c2-a2b3-248c0d715c5a,Churrascaria do miao,4.8,23,4.31676,50.83564,1070,ubereats,ubereats_ee19b71f-a969-52c2-a2b3-248c0d715c5a,Anderlecht
9fb53636-6737-4000-b95e-3ccc994bca14,Brasserie Mykonos,4.5,17,4.3448381,50.7449379,1640,ubereats,ubereats_9fb53636-6737-4000-b95e-3ccc994bca14,Rhode-Saint-Genèse
acedf24c-d2f5-4e14-8f9a-21c1bf39c82d,De Burgerbaas,,0,5.25301,51.11406,3970,ubereats,ubereats_acedf24c-d2f5-4e14-8f9a-21c1bf39c82d,Leopoldsburg
851f8326-dc25-4d54-be75-2e7deb661646,Tiky Taka,,0,4.34564,50.8835,1020,ubereats,ubereats_851f8326-dc25-4d54-be75-2e7deb661646,Laeken
2168d425-a375-5257-b288-fe7bba2291f7,Frutsi,,0,4.48216,51.02447,2800,ubereats,ubereats_2168d425-a375-5257-b288-fe7bba2291f7,Walem
5ae53032-a0b5-440f-bd39-c04a3362989b,Bites & Salads By Munchies,,0,4.45681,50.86496,1950,ubereats,ubereats_5ae53032-a0b5-440f-bd39-c04a3362989b,Kraainem
ff62976e-b0d9-5c01-9c83-ee7bd236872b,WingsStreet - Schaerbeek,4.2,73,4.38479,50.85759,1030,ubereats,ubereats_ff62976e-b0d9-5c01-9c83-ee7bd236872b,Schaerbeek
6ded928a-9e76-4593-8a74-5e9a5c72b220,BAVET - MAS,4.6,0,4.4053658,51.2275858,2000,ubereats,ubereats_6ded928a-9e76-4593-8a74-5e9a5c72b220,Antwerpen
8a0f5b6f-760e-5d5d-88ce-64c0ddd82923,Philly Sandwich Bar,4.6,93,4.40076,51.22201,2000,ubereats,ubereats_8a0f5b6f-760e-5d5d-88ce-64c0ddd82923,Antwerpen
1027278b-b608-417a-9569-7e94b23bc9db,The Burgery Hasselt,,0,5.34074,50.93167,3500,ubereats,ubereats_1027278b-b608-417a-9569-7e94b23bc9db,Sint-Lambrechts-Herk
b55084b3-b551-5d9a-ac36-19d5a0fb4b03,La Famiglia,,0,4.461487494242663,50.98347378654782,1980,ubereats,ubereats_b55084b3-b551-5d9a-ac36-19d5a0fb4b03,Zemst
b43c6c2c-31af-4d8b-94d6-bffda905fc24,Halab Al Shahbae ,,0,3.7276,51.05575,9000,ubereats,ubereats_b43c6c2c-31af-4d8b-94d6-bffda905fc24,Gent
312301f8-26ca-504e-a399-1be3fe060dbf,Breadpoint Antwerpen,,0,4.39776,51.20699,2000,ubereats,ubereats_312301f8-26ca-504e-a399-1be3fe060dbf,Antwerpen
d5be6a94-4739-474d-bb11-3b8cb7901d48,New Ballywood,,0,4.422267,51.2274139,2060,ubereats,ubereats_d5be6a94-4739-474d-bb11-3b8cb7901d48,Antwerpen
06e3608e-e3f2-4c52-b96d-2b169cb1cb24,CafÃ© RenÃ©,,0,3.7198434,51.0507844,9000,ubereats,ubereats_06e3608e-e3f2-4c52-b96d-2b169cb1cb24,Gent
47e5c639-6f5d-4f6c-8aa7-d049df70f702,L'Amusoir,4.6,18,4.3979222,50.7191088,1410,ubereats,ubereats_47e5c639-6f5d-4f6c-8aa7-d049df70f702,Waterloo
20adecb2-e3dc-4cbb-8cbd-c6b94de9ed87,Miss Waffle Belgium,,0,4.2796856,50.8200287,1070,ubereats,ubereats_20adecb2-e3dc-4cbb-8cbd-c6b94de9ed87,Anderlecht
dd74cdce-5dcb-48ac-8233-f46106b8578b,Lotus Bleu ,4.2,24,4.3273042,50.8997609,1780,ubereats,ubereats_dd74cdce-5dcb-48ac-8233-f46106b8578b,Wemmel
d7db27c0-705f-46e6-be36-38b4e886e9b3,Yvon en Agnes,,0,3.7425271,51.0557186,9000,ubereats,ubereats_d7db27c0-705f-46e6-be36-38b4e886e9b3,Gent
9c5465c1-8f0d-4142-9edf-2555dc35142b,Yum Yum Sushi,4.4,68,4.7063124,50.8765083,3000,ubereats,ubereats_9c5465c1-8f0d-4142-9edf-2555dc35142b,Leuven
5bf1cadc-37ab-4ef8-a0dc-d65fc7c35558,Hoshi Hoshi,4.4,47,4.315937,50.882117,1090,ubereats,ubereats_5bf1cadc-37ab-4ef8-a0dc-d65fc7c35558,Jette
dddee36f-2f9b-4d8a-b4db-2b18ce2bbf07,EXKi - Westland Shopping,,0,4.2848683,50.838586,1070,ubereats,ubereats_dddee36f-2f9b-4d8a-b4db-2b18ce2bbf07,Anderlecht
df543dd8-c076-4126-b2de-5104379b8771,sushi city,,0,3.4337,50.88636,8790,ubereats,ubereats_df543dd8-c076-4126-b2de-5104379b8771,Waregem
c441c35a-8b87-4605-b1ae-0cf40e17e741,Sushi & Wok to Go,,0,4.4255871,51.1980248,2600,ubereats,ubereats_c441c35a-8b87-4605-b1ae-0cf40e17e741,Berchem
29ea29b3-8ec1-43af-8713-7ec99807f90e,Griekse Taverne,,0,4.397565,51.219575,2000,ubereats,ubereats_29ea29b3-8ec1-43af-8713-7ec99807f90e,Antwerpen
e9092772-aa5f-4b52-9f42-0c8b5c445f70,La Brochette du Chalet,4.5,15,4.3209591,50.8674882,1083,ubereats,ubereats_e9092772-aa5f-4b52-9f42-0c8b5c445f70,Ganshoren
2f89fd9e-9e88-49ff-9292-f3729b32705d,Sushi Corner Geel,,0,4.99129,51.16208,2440,ubereats,ubereats_2f89fd9e-9e88-49ff-9292-f3729b32705d,Geel
b47c584b-65ef-4251-8448-796bcac00506,La Brasseria Da Mauro,,0,4.44577,51.15513,2650,ubereats,ubereats_b47c584b-65ef-4251-8448-796bcac00506,Edegem
4e99f596-7259-5b8a-b9cc-259eb71fb49a,Moshi Mochi - La Hulpe,4.2,30,4.48605,50.73073,1310,ubereats,ubereats_4e99f596-7259-5b8a-b9cc-259eb71fb49a,La Hulpe
64b439c9-eec9-532a-97b5-606cfe7930b7,Night Knight,1.1,33,4.41603,51.22064,2000,ubereats,ubereats_64b439c9-eec9-532a-97b5-606cfe7930b7,Antwerpen
a5f376ec-a122-428f-9d9c-e9e138c6387a,Oats Day Long,4.7,62,3.7217196,51.0478767,9000,ubereats,ubereats_a5f376ec-a122-428f-9d9c-e9e138c6387a,Gent
24ea5927-4066-42db-b89e-d93e6a9d519c,Mister Spaghetti - Kortrijk,,0,3.26529,50.82948,8500,ubereats,ubereats_24ea5927-4066-42db-b89e-d93e6a9d519c,Kortrijk
b18708b2-6e92-4864-b95a-6f4aff355049,THE SWEET LAB.,,0,4.700059808986263,50.87868711287497,3000,ubereats,ubereats_b18708b2-6e92-4864-b95a-6f4aff355049,Leuven
1d0ccc9f-fe84-45a8-9941-d6cbb95631e7,McDonald's - Teniersplaats,4.3,0,4.4145948,51.218043,2000,ubereats,ubereats_1d0ccc9f-fe84-45a8-9941-d6cbb95631e7,Antwerpen
92e0d8d5-f05a-4308-858f-213869e1d6bd,BABU,4.3,76,3.72729,51.04841,9000,ubereats,ubereats_92e0d8d5-f05a-4308-858f-213869e1d6bd,Gent
89013688-9266-4a75-8d14-fce2c6286d8a,Concept Store - Ai 6 Angoli,,0,4.3394671,50.8028165,1180,ubereats,ubereats_89013688-9266-4a75-8d14-fce2c6286d8a,Uccle
13fc88da-37bc-4ece-a082-c005d899d9e1,Istanbul pita & pizza ,,0,4.41634,51.28356,2180,ubereats,ubereats_13fc88da-37bc-4ece-a082-c005d899d9e1,Ekeren
4ef2b39c-39c7-44aa-b5cb-9716c922aa73,Frituur pizzarie houba ,4.5,55,4.3423512,50.8858933,1020,ubereats,ubereats_4ef2b39c-39c7-44aa-b5cb-9716c922aa73,Laeken
4e26ab07-37fb-42b7-b243-9d0bfac33c62,Ellis - Brugge,4.0,22,3.2227966,51.2063812,8000,ubereats,ubereats_4e26ab07-37fb-42b7-b243-9d0bfac33c62,Koolkerke
b5ac0ccd-5227-40e6-982a-64191af3bdd7,Pizza Sam,,0,3.23854,51.33941,8301,ubereats,ubereats_b5ac0ccd-5227-40e6-982a-64191af3bdd7,Ramskapelle
4751726f-5145-420a-b244-9c814acd5cb4,Bronzi,4.5,30,4.397574397487668,50.72035913785171,1410,ubereats,ubereats_4751726f-5145-420a-b244-9c814acd5cb4,Waterloo
611d0410-8092-5d74-97bd-973ad9eed3c7,Asian Food Masala,,0,3.51358,50.96838,9800,ubereats,ubereats_611d0410-8092-5d74-97bd-973ad9eed3c7,Zeveren
025e6035-b77e-5767-bb5b-d6c99c26d071,BAVET - Oostende,4.5,38,2.91184,51.23106,8400,ubereats,ubereats_025e6035-b77e-5767-bb5b-d6c99c26d071,Zandvoorde
c464d6a3-b720-4a96-916f-bf80e6c34635,Night Owl (SUD),,0,4.36005,50.89595,1020,ubereats,ubereats_c464d6a3-b720-4a96-916f-bf80e6c34635,Laeken
85475f31-99d0-57fc-9e34-95f468a78002,Pitta Seker,,0,4.0631,50.95411,9300,ubereats,ubereats_85475f31-99d0-57fc-9e34-95f468a78002,Aalst
d74e94cf-92a2-550f-93b0-486c4df945fe,Pitaya - Ghent,4.2,98,3.72051,51.05234,9000,ubereats,ubereats_d74e94cf-92a2-550f-93b0-486c4df945fe,Gent
dd9859b2-e066-4205-bcc6-9cd52056e57c,Patine,,0,4.3927,51.208232,2000,ubereats,ubereats_dd9859b2-e066-4205-bcc6-9cd52056e57c,Antwerpen
f5d7bcfe-1e75-4377-8ad5-9e8df9a5d403,Nieuw Oriental,,0,3.26566,50.82891,8500,ubereats,ubereats_f5d7bcfe-1e75-4377-8ad5-9e8df9a5d403,Kortrijk
5f85cefa-4b97-5ee4-96e1-bcc3bbc640c3,Pizza Express,3.9,17,4.37518,50.87091,1030,ubereats,ubereats_5f85cefa-4b97-5ee4-96e1-bcc3bbc640c3,Schaerbeek
5c5297dc-a6f2-475e-a034-b48d478b2544,Be sushi pokebowl,4.8,32,4.03438,50.93816,9300,ubereats,ubereats_5c5297dc-a6f2-475e-a034-b48d478b2544,Aalst
0c76d5d0-2e24-4b03-bbf4-ecb611266578,Pizzas Service,,0,3.7298234,51.069206,9000,ubereats,ubereats_0c76d5d0-2e24-4b03-bbf4-ecb611266578,Gent
77ed9a4c-03ab-444e-b5d3-e9334d4a182a,Sushi Corner,,0,4.94953,51.32219,2300,ubereats,ubereats_77ed9a4c-03ab-444e-b5d3-e9334d4a182a,Turnhout
5c8bbfb3-b87d-48e2-ba2d-d775395a954d,Fusilli,,0,3.73071,51.04919,9000,ubereats,ubereats_5c8bbfb3-b87d-48e2-ba2d-d775395a954d,Gent
96d138a9-4eed-430b-bce7-ebd20193d0b8,Matitis soulfood Antwerpen,,0,4.423895,51.19739,2600,ubereats,ubereats_96d138a9-4eed-430b-bce7-ebd20193d0b8,Berchem
140fa49e-3424-53c2-a6b5-00f9a009f866,Savage Burger - Waterloo,4.6,144,4.39824,50.71751,1410,ubereats,ubereats_140fa49e-3424-53c2-a6b5-00f9a009f866,Waterloo
97a902a5-97d9-4d0f-aceb-6ecf6c5ee751,Delphineâ€™s bakkerij tearoom ,,0,3.74082,51.03699,9050,ubereats,ubereats_97a902a5-97d9-4d0f-aceb-6ecf6c5ee751,Ledeberg
354755a6-7912-44b5-baec-08fc0cd22969,Aelia Capitolina,,0,4.67377,50.90692,3020,ubereats,ubereats_354755a6-7912-44b5-baec-08fc0cd22969,Winksele
d3ec828b-59e7-4514-a78f-ea38b8f783f0,Ontbijt Eiland,,0,3.21656,51.206,8000,ubereats,ubereats_d3ec828b-59e7-4514-a78f-ea38b8f783f0,Koolkerke
55fb728b-07bb-51b2-a1bb-8bcf5fc7ff2a,Waka Wok,2.7,18,4.3849,50.84443,1000,ubereats,ubereats_55fb728b-07bb-51b2-a1bb-8bcf5fc7ff2a,Bruxelles
e23f3ff1-53a3-50dd-9f3d-4ba1b558b228,Chicken Crunch,,0,4.2855400490559195,50.81900564275405,1070,ubereats,ubereats_e23f3ff1-53a3-50dd-9f3d-4ba1b558b228,Anderlecht
aada9448-a386-4c16-828b-128d01a99e69,Hacked by De Vegetarische Slager,,0,3.733927542,51.0487568,9000,ubereats,ubereats_aada9448-a386-4c16-828b-128d01a99e69,Gent
311ab633-426a-44d6-93f4-e9ab372bb637,ijsfietsje,,0,4.39088,51.16375,2610,ubereats,ubereats_311ab633-426a-44d6-93f4-e9ab372bb637,Wilrijk
3ba03cb1-7d28-4e6f-bdac-23a338ce2a18,Pronto Pizza,4.4,54,4.3396103,50.8876438,1020,ubereats,ubereats_3ba03cb1-7d28-4e6f-bdac-23a338ce2a18,Laeken
54f8d1f4-37b2-4a4f-881e-df8ff5ad72ec,Mocchi World,,0,4.32952,50.78636,1180,ubereats,ubereats_54f8d1f4-37b2-4a4f-881e-df8ff5ad72ec,Uccle
